,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6367,East Village,40.727846777270244,-73.98222616506415,Hearth,40.730032,-73.983304,Italian Restaurant
6368,East Village,40.727846777270244,-73.98222616506415,The Roost,40.72908444877913,-73.9786384670417,Bar
6369,East Village,40.727846777270244,-73.98222616506415,Westville Bakery,40.727705,-73.983318,Bakery
6370,East Village,40.727846777270244,-73.98222616506415,Davey's Ice Cream,40.72783939272356,-73.98517334770769,Ice Cream Shop
6371,East Village,40.727846777270244,-73.98222616506415,Baker's Pizza,40.729359365887,-73.9811407089682,Pizza Place
6372,East Village,40.727846777270244,-73.98222616506415,Málà Project,40.727126,-73.98545,Chinese Restaurant
6373,East Village,40.727846777270244,-73.98222616506415,Casey Rubber Stamp,40.729961572238864,-73.98509847052101,Arts & Crafts Store
6374,East Village,40.727846777270244,-73.98222616506415,Abraço,40.72724250629786,-73.98609906435013,Coffee Shop
6375,East Village,40.727846777270244,-73.98222616506415,Lovers of Today,40.725757,-73.983281,Cocktail Bar
6376,East Village,40.727846777270244,-73.98222616506415,Caracas Arepa Bar,40.726843475129655,-73.985446728216,Arepa Restaurant
6377,East Village,40.727846777270244,-73.98222616506415,Sunny & Annie Gourmet Deli,40.7245900224479,-73.98160026960855,Deli / Bodega
6378,East Village,40.727846777270244,-73.98222616506415,Ferns,40.72889978279074,-73.9843492046894,Bar
6379,East Village,40.727846777270244,-73.98222616506415,Motorino,40.73016173279871,-73.98393602503445,Pizza Place
6380,East Village,40.727846777270244,-73.98222616506415,Hawa Smoothies & Bubble Tea,40.7309500878534,-73.98154476078437,Juice Bar
6381,East Village,40.727846777270244,-73.98222616506415,The Immigrant,40.72845727436527,-73.98537242582132,Wine Bar
6382,East Village,40.727846777270244,-73.98222616506415,Saltwater Coffee,40.73019908400026,-73.98395957573564,Café
6383,East Village,40.727846777270244,-73.98222616506415,Honest Chops,40.72880655741807,-73.98628403433696,Butcher
6384,East Village,40.727846777270244,-73.98222616506415,Creative Little Garden,40.724762131182715,-73.98247982553104,Garden
6385,East Village,40.727846777270244,-73.98222616506415,PDT (Please Don't Tell),40.72707323918538,-73.98383234516828,Speakeasy
6386,East Village,40.727846777270244,-73.98222616506415,Upstate Craft Beer and Oyster Bar,40.726331,-73.986453,Seafood Restaurant
6387,East Village,40.727846777270244,-73.98222616506415,Ho Foods,40.726520705058796,-73.98466190886097,Taiwanese Restaurant
6388,East Village,40.727846777270244,-73.98222616506415,Taverna Kyclades,40.731354,-73.983021,Greek Restaurant
6389,East Village,40.727846777270244,-73.98222616506415,Pouring Ribbons,40.729093258512705,-73.97803309705259,Cocktail Bar
6390,East Village,40.727846777270244,-73.98222616506415,Juicy Lucy's,40.72528433458126,-73.98418295577608,Juice Bar
6391,East Village,40.727846777270244,-73.98222616506415,Jeepney Filipino Gastropub,40.73030664491049,-73.98361667990685,Filipino Restaurant
6392,East Village,40.727846777270244,-73.98222616506415,Ace Of Cuts Barber Shop,40.72506707545453,-73.98297806787323,Salon / Barbershop
6393,East Village,40.727846777270244,-73.98222616506415,Paper Daisy,40.728434,-73.987204,New American Restaurant
6394,East Village,40.727846777270244,-73.98222616506415,Somtum Der,40.72521296891302,-73.9842825551701,Thai Restaurant
6395,East Village,40.727846777270244,-73.98222616506415,Lancelotti Housewares,40.724545,-73.98444,Furniture / Home Store
6396,East Village,40.727846777270244,-73.98222616506415,Mudspot,40.729081718831225,-73.98675020884764,Café
6397,East Village,40.727846777270244,-73.98222616506415,Takahachi,40.72532958379632,-73.98417469218651,Sushi Restaurant
6398,East Village,40.727846777270244,-73.98222616506415,Sake Bar Satsko,40.72464722747307,-73.98018976671374,Sake Bar
6399,East Village,40.727846777270244,-73.98222616506415,Emmy Squared,40.72586676457121,-73.98663786068168,Pizza Place
6400,East Village,40.727846777270244,-73.98222616506415,Mast Books,40.72469352329803,-73.98431807756424,Bookstore
6401,East Village,40.727846777270244,-73.98222616506415,CrossFit East River,40.7254434939673,-73.97846140631547,Gym / Fitness Center
6402,East Village,40.727846777270244,-73.98222616506415,ChikaLicious Dessert Bar,40.72964503020125,-73.98648440699165,Dessert Shop
6403,East Village,40.727846777270244,-73.98222616506415,Good Night Sonny,40.727598,-73.98508,Cocktail Bar
6404,East Village,40.727846777270244,-73.98222616506415,Van Leeuwen Ice Cream,40.727692,-73.987691,Ice Cream Shop
6405,East Village,40.727846777270244,-73.98222616506415,Gruppo,40.724745101493895,-73.9814862620878,Pizza Place
6406,East Village,40.727846777270244,-73.98222616506415,East Village Social (EVS),40.726897995553685,-73.98364076226777,Bar
6407,East Village,40.727846777270244,-73.98222616506415,bibi,40.72378703134906,-73.98368533162001,Wine Bar
6408,East Village,40.727846777270244,-73.98222616506415,Veselka,40.729123671868535,-73.98699264149947,Ukrainian Restaurant
6409,East Village,40.727846777270244,-73.98222616506415,Dual Specialty,40.726171917107344,-73.98626552515373,Grocery Store
6410,East Village,40.727846777270244,-73.98222616506415,The Wayland,40.725264203188885,-73.9780401613422,Cocktail Bar
6411,East Village,40.727846777270244,-73.98222616506415,Loverboy,40.724727936045426,-73.97848229547459,Cocktail Bar
6412,East Village,40.727846777270244,-73.98222616506415,Tuome,40.72414874592738,-73.98267695835641,Asian Restaurant
6413,East Village,40.727846777270244,-73.98222616506415,Trader Joe's,40.7308276,-73.9809552,Grocery Store
6414,East Village,40.727846777270244,-73.98222616506415,6BC Botanical Community Garden,40.72392230050801,-73.98069374745315,Garden
6415,East Village,40.727846777270244,-73.98222616506415,Tompkins Square Bagels,40.73078120066792,-73.98602706997711,Bagel Shop
6416,East Village,40.727846777270244,-73.98222616506415,Yuca Bar & Restaurant,40.72605518774885,-73.98363284440495,Tapas Restaurant
6417,East Village,40.727846777270244,-73.98222616506415,Luzzo's,40.73056492935832,-73.98319149074905,Pizza Place
6418,East Village,40.727846777270244,-73.98222616506415,Sake Bar Decibel,40.729416284697756,-73.98774516375057,Sake Bar
6419,East Village,40.727846777270244,-73.98222616506415,Spicy Moon,40.72675410362935,-73.98709466079313,Vegetarian / Vegan Restaurant
6420,East Village,40.727846777270244,-73.98222616506415,Black Emperor,40.73122060208053,-73.98578001190272,Bar
6421,East Village,40.727846777270244,-73.98222616506415,Alphabet City Beer Co.,40.72375330853463,-73.97904252196432,Beer Bar
6422,East Village,40.727846777270244,-73.98222616506415,Whiskers Holistic Petcare inc.,40.72939934770886,-73.98764533942693,Pet Store
6423,East Village,40.727846777270244,-73.98222616506415,Superiority Burger,40.72754947104763,-73.9832897923765,Vegetarian / Vegan Restaurant
6424,East Village,40.727846777270244,-73.98222616506415,Lois,40.723848779398445,-73.97903266282883,Wine Bar
6425,East Village,40.727846777270244,-73.98222616506415,Bobwhite Counter,40.72371540124411,-73.97912098228069,Fried Chicken Joint
6426,East Village,40.727846777270244,-73.98222616506415,Pado,40.731321743100914,-73.98576811662078,Japanese Restaurant
6427,East Village,40.727846777270244,-73.98222616506415,The Summit Bar,40.72500241921319,-73.97833070996003,Cocktail Bar
6428,East Village,40.727846777270244,-73.98222616506415,Elsewhere Espresso,40.72668296829158,-73.9868668458708,Coffee Shop
6429,East Village,40.727846777270244,-73.98222616506415,Lavagna,40.72406600938789,-73.98246161385678,Italian Restaurant
6430,East Village,40.727846777270244,-73.98222616506415,Kafana,40.72441887806231,-73.97863456047789,Eastern European Restaurant
6431,Lower East Side,40.71780674892765,-73.98089031999291,Stanton Street Yoga,40.71990787398364,-73.98311496524775,Yoga Studio
6432,Lower East Side,40.71780674892765,-73.98089031999291,Spoke Art NYC,40.71839474548904,-73.98284352723249,Art Gallery
6433,Lower East Side,40.71780674892765,-73.98089031999291,Blue Bottle Coffee,40.719140060169174,-73.98522372843125,Coffee Shop
6434,Lower East Side,40.71780674892765,-73.98089031999291,Kings County Imperial,40.71781670552335,-73.98556881621373,Chinese Restaurant
6435,Lower East Side,40.71780674892765,-73.98089031999291,Pig and Khao,40.719274699451205,-73.98489076915772,Filipino Restaurant
6436,Lower East Side,40.71780674892765,-73.98089031999291,Pause Cafe,40.72126434115774,-73.98397998480097,Juice Bar
6437,Lower East Side,40.71780674892765,-73.98089031999291,OST Cafe,40.714652596984465,-73.98219131531091,Café
6438,Lower East Side,40.71780674892765,-73.98089031999291,Boba Guys,40.72059237876987,-73.9843299885773,Bubble Tea Shop
6439,Lower East Side,40.71780674892765,-73.98089031999291,Balvanera,40.720547,-73.985399,Argentinian Restaurant
6440,Lower East Side,40.71780674892765,-73.98089031999291,Davelle,40.718613935172186,-73.98635041853979,Café
6441,Lower East Side,40.71780674892765,-73.98089031999291,Abrons Arts Center,40.71514694987578,-73.98368489543543,Art Gallery
6442,Lower East Side,40.71780674892765,-73.98089031999291,East River Park,40.71910179445116,-73.9745805532987,Park
6443,Lower East Side,40.71780674892765,-73.98089031999291,Trader Joe's,40.716003499114976,-73.98679461103265,Grocery Store
6444,Lower East Side,40.71780674892765,-73.98089031999291,Secchu Yokota,40.72275603860404,-73.98314391880389,Japanese Restaurant
6445,Lower East Side,40.71780674892765,-73.98089031999291,Regal Essex 14 & RPX,40.71813306291876,-73.98789549033421,Movie Theater
6446,Lower East Side,40.71780674892765,-73.98089031999291,Casa Adela,40.722701425002384,-73.97988082506077,Latin American Restaurant
6447,Lower East Side,40.71780674892765,-73.98089031999291,Nuyorican Poets Cafe,40.7221253176312,-73.98172401003714,Theater
6448,Lower East Side,40.71780674892765,-73.98089031999291,Post,40.72290131939493,-73.9828461537554,Breakfast Spot
6449,Lower East Side,40.71780674892765,-73.98089031999291,Clinton St. Baking Co. & Restaurant,40.721385402295766,-73.98394925545875,Bakery
6450,Lower East Side,40.71780674892765,-73.98089031999291,Sugar Sweet Sunshine,40.71971017154597,-73.98709621992379,Cupcake Shop
6451,Lower East Side,40.71780674892765,-73.98089031999291,The Grand Delancey,40.718083,-73.987653,Beer Bar
6452,Lower East Side,40.71780674892765,-73.98089031999291,Gaia Italian Cafe,40.721959683805444,-73.98540048918949,Italian Restaurant
6453,Lower East Side,40.71780674892765,-73.98089031999291,Root & Bone,40.72275876392223,-73.98316917592045,Southern / Soul Food Restaurant
6454,Lower East Side,40.71780674892765,-73.98089031999291,Tiny's Giant Sandwich Shop,40.719620133151125,-73.98688459412789,Sandwich Place
6455,Lower East Side,40.71780674892765,-73.98089031999291,Discovery Wines,40.722046264405364,-73.98353023779343,Wine Shop
6456,Lower East Side,40.71780674892765,-73.98089031999291,Nublu,40.72258949330302,-73.97988760008674,Nightclub
6457,Lower East Side,40.71780674892765,-73.98089031999291,Ice & Vice,40.714374958553165,-73.98695630817573,Ice Cream Shop
6458,Lower East Side,40.71780674892765,-73.98089031999291,Paul Taylor Dance Company,40.71409017780949,-73.98020344773167,Dance Studio
6459,Lower East Side,40.71780674892765,-73.98089031999291,Williamsburg Bridge Pedestrian & Bike Path,40.7143952392393,-73.97470681999884,Bridge
6460,Lower East Side,40.71780674892765,-73.98089031999291,El Castillo De Jagua II,40.714520855897625,-73.9817441273183,Latin American Restaurant
6461,Lower East Side,40.71780674892765,-73.98089031999291,Alphabet City Beer Co.,40.72375330853463,-73.97904252196432,Beer Bar
6462,Lower East Side,40.71780674892765,-73.98089031999291,Bobwhite Counter,40.72371540124411,-73.97912098228069,Fried Chicken Joint
6463,Lower East Side,40.71780674892765,-73.98089031999291,Eastwood,40.714256768705205,-73.98715694430001,Mediterranean Restaurant
6464,Lower East Side,40.71780674892765,-73.98089031999291,ØDD. New York,40.721332041050864,-73.98748734949437,Boutique
6465,Lower East Side,40.71780674892765,-73.98089031999291,Essex Market,40.71802545259831,-73.98824699849924,Food Court
6466,Lower East Side,40.71780674892765,-73.98089031999291,Ramen Ishida,40.719635,-73.988366,Asian Restaurant
6467,Lower East Side,40.71780674892765,-73.98089031999291,Souvlaki GR,40.721114,-73.987174,Greek Restaurant
6468,Lower East Side,40.71780674892765,-73.98089031999291,Champion Pizza - Ludlow,40.71919049649514,-73.98884975757942,Pizza Place
6469,Lower East Side,40.71780674892765,-73.98089031999291,Lois,40.723848779398445,-73.97903266282883,Wine Bar
6470,Lower East Side,40.71780674892765,-73.98089031999291,Ludlow House,40.72043887554965,-73.98816788618679,Club House
6471,Lower East Side,40.71780674892765,-73.98089031999291,Fonda,40.72285693727286,-73.98290554905087,Mexican Restaurant
6472,Lower East Side,40.71780674892765,-73.98089031999291,Doughnut Plant,40.716303,-73.988579,Donut Shop
6473,Lower East Side,40.71780674892765,-73.98089031999291,The Market Line,40.718075734045875,-73.98786067065583,Food Court
6474,Lower East Side,40.71780674892765,-73.98089031999291,Book Club,40.722916,-73.98328,Bookstore
6475,Lower East Side,40.71780674892765,-73.98089031999291,Union Market,40.72235957778278,-73.986293449898,Grocery Store
6476,Lower East Side,40.71780674892765,-73.98089031999291,bibi,40.72378703134906,-73.98368533162001,Wine Bar
6477,Lower East Side,40.71780674892765,-73.98089031999291,6BC Botanical Community Garden,40.72392230050801,-73.98069374745315,Garden
6478,Lower East Side,40.71780674892765,-73.98089031999291,Ludlow Coffee Supply,40.721711037947095,-73.98752102186039,Coffee Shop
6479,Lower East Side,40.71780674892765,-73.98089031999291,Essex Taqueria,40.719612,-73.987867,Mexican Restaurant
6480,Lower East Side,40.71780674892765,-73.98089031999291,September Wines & Spirits,40.721302057325865,-73.98782863767224,Wine Shop
6481,Lower East Side,40.71780674892765,-73.98089031999291,Il Laboratorio del Gelato,40.722222,-73.987038,Ice Cream Shop
6482,Lower East Side,40.71780674892765,-73.98089031999291,East River Park Sea Lions,40.713001700497614,-73.9765006047717,Sculpture Garden
6483,Lower East Side,40.71780674892765,-73.98089031999291,Kossar's Bialys,40.7164,-73.9888,Bagel Shop
6484,Lower East Side,40.71780674892765,-73.98089031999291,Sunny & Annie Gourmet Deli,40.7245900224479,-73.98160026960855,Deli / Bodega
6485,Lower East Side,40.71780674892765,-73.98089031999291,Alphabet City Wine Co.,40.72390434891942,-73.97903412876938,Wine Shop
6486,Lower East Side,40.71780674892765,-73.98089031999291,East River Running Path,40.722409,-73.974076,Park
6487,Lower East Side,40.71780674892765,-73.98089031999291,Katz's Delicatessen,40.722312,-73.987362,Sandwich Place
6488,Lower East Side,40.71780674892765,-73.98089031999291,Zafi's,40.71486894526149,-73.98289908031894,Diner
6489,Lower East Side,40.71780674892765,-73.98089031999291,Wolfnights,40.7200881893585,-73.9883923207096,Sandwich Place
6490,Lower East Side,40.71780674892765,-73.98089031999291,Joyface,40.724053054803136,-73.97888321090423,Bar
6491,Lower East Side,40.71780674892765,-73.98089031999291,The Pickle Guys,40.716567980864525,-73.9889929963776,Gourmet Shop
6492,Lower East Side,40.71780674892765,-73.98089031999291,Happy Family,40.71444850033377,-73.9875108724162,Chinese Restaurant
6493,Lower East Side,40.71780674892765,-73.98089031999291,Good Thanks,40.71965031043434,-73.9894538285545,Café
6494,Lower East Side,40.71780674892765,-73.98089031999291,Supper,40.72291486887997,-73.9853185415268,Italian Restaurant
6495,Lower East Side,40.71780674892765,-73.98089031999291,Champion Pizza,40.71972174977156,-73.9876554298354,Pizza Place
6496,Lower East Side,40.71780674892765,-73.98089031999291,Le French Diner,40.722113618193,-73.98813029025752,French Restaurant
6497,Lower East Side,40.71780674892765,-73.98089031999291,Van Da,40.7234773175416,-73.98301551645042,Vietnamese Restaurant
6498,Lower East Side,40.71780674892765,-73.98089031999291,Russ & Daughters Café,40.719515,-73.989724,Café
6499,Lower East Side,40.71780674892765,-73.98089031999291,Wild Project,40.722944108887184,-73.98331875983915,Theater
6500,Lower East Side,40.71780674892765,-73.98089031999291,Tuome,40.72414874592738,-73.98267695835641,Asian Restaurant
6501,Lower East Side,40.71780674892765,-73.98089031999291,East Village Finest Deli,40.72324187988243,-73.98261748322828,Restaurant
6502,Lower East Side,40.71780674892765,-73.98089031999291,Old Man Hustle,40.71616255673685,-73.98935118294928,Bar
6503,Lower East Side,40.71780674892765,-73.98089031999291,MooShoes NYC,40.71786084384097,-73.99037749508857,Shoe Store
